Cluster,Moisture_Penalty,Alkali_Index,Silica_Ratio,Base_Acid_Ratio,Volatile_Fixed_Ratio,Effective_HHV,Energy_Density_Index
0,,,,,,,
1,0.030920729359108973,9.036300022227833,1.0849071081510786,22.09607365108607,2.0296360385098353,305.9189820533503,83.48505156357227
2,0.041768502869112024,3.8704730427847283,36.29497585249759,0.5549803769663576,2.1940843976107596,367.13592865841633,49.31872930968743
